url,Property ID,Price,State of the property,Availability,Number of bedrooms,Livable surface,Furnished,Attic,Garage,Number of garages,Kitchen equipment,Kitchen type,Number of bathrooms,Number of showers,Number of toilets,Type of heating,Type of glazing,Elevator,Number of facades,Garden,Surface garden,Terrace,Surface terrace,Total land surface,Swimming pool
https://immovlan.be/en/detail/development-site/for-sale/5353/goesnes/vbc20069,vbc20069,131000.0,NaN,Negotiable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4668.0,NaN
https://immovlan.be/en/detail/development-site/for-sale/3920/lommel/rbu45787,rbu45787,125000.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,537.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbc03957,vbc03957,311940.0,New,NaN,2.0,91.0,1.0,NaN,0.0,NaN,Super equipped,NaN,1.0,1.0,1.0,Gas,NaN,0.0,3.0,1.0,NaN,0.0,7.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/3550/heusden-zolder/rbt86222,rbt86222,354842.0,NaN,NaN,2.0,108.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,Electricity,Double glass,0.0,NaN,1.0,NaN,0.0,25.0,NaN,NaN
https://immovlan.be/en/detail/studio/for-sale/1800/vilvoorde/vbd44639,vbd44639,135000.0,NaN,NaN,NaN,35.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,Electricity,NaN,1.0,NaN,1.0,NaN,1.0,NaN,NaN,NaN
https://immovlan.be/en/detail/penthouse/for-sale/3020/herent/rbu64957,rbu64957,660241.0,New,On contract,3.0,120.0,1.0,NaN,0.0,NaN,NaN,NaN,1.0,NaN,NaN,Not specified,NaN,0.0,4.0,0.0,NaN,0.0,21.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd49277,vbd49277,410000.0,New,On contract,3.0,126.0,1.0,NaN,NaN,NaN,Super equipped,NaN,2.0,2.0,2.0,Gas,Double glass,0.0,2.0,1.0,NaN,1.0,NaN,NaN,1.0
https://immovlan.be/en/detail/residence/for-sale/9990/maldegem/rbu64193,rbu64193,385000.0,Normal,On contract,3.0,116.0,1.0,NaN,0.0,1.0,NaN,NaN,1.0,NaN,1.0,NaN,Double glass,1.0,4.0,0.0,NaN,0.0,NaN,540.0,1.0
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbd49845,vbd49845,750000.0,Excellent,On contract,4.0,225.0,NaN,NaN,0.0,1.0,Super equipped,NaN,2.0,NaN,2.0,Hot air,NaN,1.0,2.0,0.0,40.0,0.0,19.0,NaN,1.0
https://immovlan.be/en/detail/residence/for-sale/3040/huldenberg/rbu55586,rbu55586,275000.0,To renovate,NaN,3.0,120.0,NaN,0.0,0.0,1.0,Fully equipped,Western kitchen,1.0,NaN,2.0,Electricity,NaN,NaN,3.0,1.0,NaN,0.0,25.0,125.0,NaN
https://immovlan.be/en/detail/residence/for-sale/4000/liege/vbd47120,vbd47120,250000.0,To be renovated,On contract,5.0,200.0,1.0,NaN,NaN,NaN,NaN,NaN,2.0,2.0,2.0,NaN,NaN,1.0,2.0,NaN,NaN,0.0,NaN,60.0,1.0
https://immovlan.be/en/detail/apartment/for-sale/1480/tubize/vbc11796,vbc11796,343366.0,New,NaN,3.0,115.0,1.0,1.0,NaN,NaN,NaN,NaN,1.0,1.0,1.0,Gas,NaN,1.0,NaN,NaN,NaN,0.0,45.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/8000/brugge/rbu62556,rbu62556,360000.0,NaN,Immediately,3.0,101.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,Not specified,Double glass,1.0,NaN,1.0,NaN,0.0,NaN,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/2830/willebroek/vbd09877,vbd09877,399000.0,NaN,NaN,5.0,350.0,NaN,NaN,0.0,1.0,NaN,NaN,NaN,3.0,NaN,Not specified,NaN,NaN,2.0,0.0,20.0,1.0,NaN,175.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/3640/kinrooi/rbu35321,rbu35321,285000.0,New,Immediately,2.0,106.0,1.0,NaN,0.0,NaN,NaN,NaN,1.0,NaN,NaN,Not specified,NaN,0.0,2.0,1.0,NaN,0.0,35.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbu15830,rbu15830,516000.0,NaN,NaN,2.0,103.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,NaN,NaN,0.0,NaN,0.0,13.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51386,rbu51386,349700.0,New,Immediately,2.0,104.0,1.0,NaN,0.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,0.0,2.0,1.0,NaN,0.0,21.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/3000/leuven/rbu65684,rbu65684,127000.0,NaN,NaN,1.0,18.0,0.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,0.0,NaN,1.0,NaN,1.0,NaN,NaN,NaN
https://immovlan.be/en/detail/master-house/for-sale/9600/ronse/rbu63441,rbu63441,280000.0,Excellent,NaN,5.0,164.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,Gas,Double glass,NaN,2.0,0.0,NaN,0.0,NaN,180.0,NaN
https://immovlan.be/en/detail/residence/for-sale/6600/bastogne/vbd37399,vbd37399,295000.0,Normal,NaN,3.0,117.0,NaN,NaN,0.0,1.0,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,3.0,0.0,NaN,0.0,NaN,324.0,NaN
https://immovlan.be/en/detail/residence/for-sale/8880/ledegem/rbu67166,rbu67166,219000.0,Excellent,NaN,2.0,115.0,NaN,0.0,NaN,NaN,NaN,NaN,1.0,NaN,NaN,Gas,Double glass,NaN,2.0,0.0,NaN,0.0,20.0,240.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbd28004,vbd28004,229000.0,NaN,NaN,1.0,54.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Not specified,NaN,1.0,NaN,1.0,NaN,0.0,8.0,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/8710/ooigem/vbd45097,vbd45097,346000.0,New,On contract,3.0,136.0,1.0,0.0,0.0,1.0,Super equipped,NaN,1.0,4.0,NaN,Gas,Double glass,1.0,3.0,0.0,NaN,0.0,NaN,371.0,1.0
https://immovlan.be/en/detail/residence/for-sale/5501/lisogne/vbd41728,vbd41728,155000.0,NaN,On contract,3.0,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,Coal,NaN,NaN,2.0,0.0,NaN,0.0,NaN,110.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/9041/oostakker/rbu63053,rbu63053,349000.0,New,NaN,2.0,84.0,1.0,NaN,0.0,1.0,Super equipped,NaN,1.0,NaN,1.0,Hot air,Double glass,0.0,2.0,0.0,NaN,0.0,9.0,NaN,1.0
https://immovlan.be/en/detail/studio/for-sale/1180/ukkel/vbd43650,vbd43650,275000.0,New,NaN,0.0,54.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,1.0,NaN,1.0,NaN,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/1435/mont-saint-guibert/vbd44773,vbd44773,435000.0,Excellent,On contract,3.0,122.0,1.0,0.0,0.0,1.0,Super equipped,NaN,1.0,1.0,2.0,Gas,Double glass,1.0,3.0,0.0,513.0,0.0,NaN,513.0,1.0
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd48989,vbd48989,290000.0,To renovate,NaN,3.0,120.0,1.0,NaN,0.0,1.0,Partially equipped,Kitchenette,2.0,3.0,2.0,Electricity,Double glass,0.0,2.0,1.0,NaN,0.0,27.0,NaN,1.0
https://immovlan.be/en/detail/garage/for-sale/6141/forchies-la-marche/vbc36735,vbc36735,79000.0,NaN,On contract,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/9990/maldegem/rbu65280,rbu65280,229000.0,NaN,NaN,3.0,126.0,NaN,NaN,0.0,1.0,NaN,NaN,1.0,NaN,2.0,NaN,NaN,0.0,NaN,0.0,NaN,0.0,NaN,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/5680/vodelee/vbd49066,vbd49066,215000.0,Normal,On contract,3.0,180.0,1.0,0.0,0.0,1.0,NaN,NaN,1.0,1.0,2.0,Fuel oil,NaN,1.0,NaN,0.0,NaN,1.0,NaN,1206.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/4728/hergenrath/vbd44433,vbd44433,325030.0,NaN,NaN,2.0,92.0,NaN,NaN,0.0,NaN,NaN,NaN,1.0,NaN,NaN,Gas,NaN,NaN,NaN,1.0,NaN,0.0,NaN,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/6630/martelange/vbb63662,vbb63662,235000.0,NaN,Negotiable,6.0,137.0,1.0,NaN,0.0,1.0,NaN,NaN,2.0,NaN,3.0,Fuel oil,NaN,1.0,3.0,0.0,NaN,1.0,NaN,581.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/5030/gembloux/vbd40132,vbd40132,417000.0,New,NaN,3.0,119.0,1.0,NaN,0.0,NaN,NaN,Independent,NaN,NaN,NaN,Hot air,Double glass,0.0,NaN,0.0,NaN,0.0,10.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/4032/chenee/vbb60740,vbb60740,287000.0,New,NaN,2.0,84.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,NaN,NaN,1.0,NaN,0.0,11.0,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/1480/tubize/vbc44910,vbc44910,285000.0,Excellent,On contract,3.0,135.0,1.0,0.0,NaN,NaN,Super equipped,NaN,1.0,1.0,2.0,Gas,Double glass,1.0,2.0,0.0,80.0,0.0,20.0,222.0,1.0
https://immovlan.be/en/detail/residence/for-sale/9930/zomergem/rbu24118,rbu24118,349000.0,To be renovated,NaN,2.0,87.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,NaN,Simple glass,NaN,3.0,0.0,NaN,1.0,NaN,2340.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/6600/bastogne/vbd41162,vbd41162,268256.0,New,NaN,2.0,100.0,1.0,NaN,NaN,NaN,NaN,Independent,1.0,NaN,1.0,Gas,Double glass,0.0,NaN,1.0,NaN,0.0,9.0,NaN,NaN
https://immovlan.be/en/detail/chalet/for-sale/6980/la-roche-en-ardenne/vbd16660,vbd16660,129000.0,Normal,On contract,1.0,NaN,1.0,NaN,NaN,NaN,Partially equipped,Kitchenette,1.0,NaN,NaN,NaN,NaN,NaN,4.0,0.0,NaN,0.0,NaN,995.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/2240/zandhoven/rbu66669,rbu66669,332000.0,New,Immediately,2.0,91.0,1.0,NaN,0.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,0.0,2.0,1.0,NaN,0.0,13.0,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/3190/boortmeerbeek/rbu59663,rbu59663,350000.0,To be renovated,On contract,3.0,187.0,1.0,0.0,0.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,1.0,2.0,0.0,366.0,0.0,NaN,505.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd47719,vbd47719,305000.0,New,On contract,1.0,72.0,1.0,NaN,0.0,NaN,NaN,NaN,1.0,NaN,1.0,Not specified,NaN,0.0,2.0,1.0,NaN,0.0,6.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/4031/angleur/vbb83342,vbb83342,289000.0,New,On contract,2.0,95.0,NaN,NaN,0.0,1.0,Fully equipped,Western kitchen,1.0,1.0,1.0,Gas,Double glass,NaN,2.0,NaN,NaN,0.0,7.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc67482,vbc67482,239000.0,Normal,On contract,1.0,76.0,1.0,0.0,NaN,NaN,Fully equipped,Western kitchen,1.0,1.0,1.0,Gas,Double glass,1.0,3.0,1.0,NaN,0.0,2.0,NaN,1.0
https://immovlan.be/en/detail/residence/for-sale/8760/meulebeke/rbu64932,rbu64932,185000.0,To be renovated,NaN,4.0,160.0,NaN,0.0,0.0,1.0,NaN,NaN,1.0,NaN,NaN,Fuel oil,Simple glass,1.0,NaN,0.0,NaN,0.0,NaN,320.0,NaN
https://immovlan.be/en/detail/residence/for-sale/3550/heusden-zolder/rbu56072,rbu56072,429000.0,Excellent,NaN,5.0,212.0,1.0,0.0,NaN,NaN,Super equipped,NaN,2.0,NaN,3.0,Gas,Double glass,NaN,3.0,0.0,NaN,0.0,NaN,344.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd09295,vbd09295,260000.0,NaN,NaN,2.0,95.0,1.0,NaN,0.0,NaN,NaN,NaN,1.0,NaN,1.0,Gas,NaN,0.0,2.0,1.0,NaN,0.0,7.0,NaN,1.0
https://immovlan.be/en/detail/apartment/for-sale/3020/herent/rbu12678,rbu12678,422479.0,New,On contract,2.0,89.0,1.0,NaN,0.0,NaN,NaN,NaN,1.0,NaN,NaN,Not specified,NaN,0.0,4.0,0.0,NaN,0.0,17.0,NaN,NaN
https://immovlan.be/en/detail/commercial-building/for-sale/6800/libramont/vbd30143,vbd30143,280000.0,Normal,NaN,3.0,NaN,NaN,NaN,0.0,1.0,NaN,NaN,NaN,NaN,NaN,Not specified,Triple glass,1.0,NaN,NaN,NaN,NaN,NaN,730.0,NaN
https://immovlan.be/en/detail/residence/for-sale/4141/louveigne/vay67543,vay67543,523500.0,New,NaN,4.0,219.0,NaN,NaN,0.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,3.0,0.0,NaN,NaN,NaN,1299.0,NaN
https://immovlan.be/en/detail/residence/for-sale/2322/minderhout/rbu62750,rbu62750,5000.0,New,On contract,5.0,195.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,1.0,3.0,0.0,NaN,0.0,NaN,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbd70537,rbd70537,625000.0,New,NaN,3.0,164.0,NaN,NaN,0.0,NaN,NaN,NaN,2.0,NaN,NaN,NaN,NaN,0.0,NaN,0.0,NaN,0.0,12.0,NaN,NaN
https://immovlan.be/en/detail/villa/for-sale/7080/eugies/vbd45891,vbd45891,240000.0,To be renovated,On contract,2.0,117.0,NaN,NaN,0.0,NaN,NaN,NaN,1.0,NaN,1.0,Gas,Double glass,NaN,4.0,0.0,NaN,0.0,NaN,1000.0,NaN
https://immovlan.be/en/detail/residence/for-sale/2930/brasschaat/rbu66172,rbu66172,429000.0,Excellent,NaN,4.0,212.0,NaN,NaN,0.0,1.0,NaN,NaN,1.0,NaN,2.0,Gas,NaN,NaN,2.0,0.0,NaN,0.0,NaN,300.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/8480/ichtegem/rbu50335,rbu50335,279000.0,New,NaN,3.0,106.0,1.0,NaN,0.0,NaN,NaN,NaN,1.0,NaN,1.0,Gas,NaN,1.0,3.0,0.0,NaN,0.0,NaN,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/3511/kuringen/rbu45904,rbu45904,545000.0,Normal,On contract,4.0,183.0,1.0,NaN,NaN,NaN,NaN,NaN,2.0,NaN,NaN,Gas,NaN,1.0,3.0,0.0,NaN,1.0,NaN,335.0,0.0
https://immovlan.be/en/detail/office-space/for-sale/1160/oudergem/vbd37068,vbd37068,910000.0,New,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbu57096,rbu57096,420000.0,New,NaN,3.0,157.0,1.0,NaN,0.0,NaN,Super equipped,NaN,1.0,NaN,2.0,Hot air,Double glass,1.0,2.0,0.0,NaN,0.0,22.0,161.0,1.0
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd34768,vbd34768,190000.0,Normal,NaN,1.0,68.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,1.0,1.0,NaN,Double glass,0.0,2.0,1.0,NaN,0.0,2.0,NaN,1.0
https://immovlan.be/en/detail/apartment/for-sale/6043/ransart/vbd49812,vbd49812,175000.0,Normal,NaN,2.0,88.0,1.0,NaN,NaN,NaN,Fully equipped,Western kitchen,1.0,1.0,2.0,Gas,Double glass,1.0,2.0,1.0,NaN,0.0,NaN,NaN,1.0
https://immovlan.be/en/detail/studio/for-sale/5000/namur/vbd42042,vbd42042,224000.0,New,NaN,0.0,53.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,0.0,10.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/4620/fleron/vbb76033,vbb76033,256000.0,New,NaN,1.0,80.0,NaN,NaN,0.0,NaN,Super equipped,NaN,1.0,NaN,1.0,Gas,Double glass,NaN,4.0,1.0,NaN,0.0,NaN,NaN,NaN
https://immovlan.be/en/detail/land/for-sale/5630/cerfontaine/vbc35852,vbc35852,75000.0,NaN,On contract,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1352.0,NaN
https://immovlan.be/en/detail/residence/for-sale/7340/colfontaine/vbd48199,vbd48199,230000.0,Normal,On contract,3.0,130.0,NaN,0.0,0.0,1.0,Fully equipped,Western kitchen,1.0,1.0,1.0,Gas,Double glass,1.0,3.0,0.0,NaN,0.0,15.0,486.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/6800/libramont/vbd46769,vbd46769,209000.0,Normal,NaN,2.0,110.0,NaN,1.0,NaN,NaN,NaN,NaN,1.0,NaN,NaN,Electricity,Double glass,0.0,NaN,1.0,NaN,1.0,NaN,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbu19525,rbu19525,290000.0,Excellent,NaN,3.0,260.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,3.0,Gas,Double glass,NaN,2.0,1.0,NaN,1.0,NaN,65.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/3582/koersel/rbu57264,rbu57264,379000.0,New,Immediately,2.0,100.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,0.0,3.0,1.0,NaN,0.0,13.0,NaN,NaN
